Gene stable ID	Chromosome/scaffold name	Transcript count	Gene % GC content	Strand
ENSMUSG00000123758	2	7	45.30	1
ENSMUSG00000108923	7	1	47.16	1
ENSMUSG00000142962	7	1	47.08	1
ENSMUSG00000123762	2	4	50.82	1
ENSMUSG00000108894	7	1	64.02	-1
ENSMUSG00000109108	7	1	43.06	1
ENSMUSG00000142878	7	1	45.90	-1
ENSMUSG00000123778	2	1	42.52	-1
ENSMUSG00000044876	7	12	48.46	1
ENSMUSG00000123779	2	7	49.26	-1
ENSMUSG00000120668	2	5	53.24	-1
ENSMUSG00000085528	11	34	46.10	-1
ENSMUSG00000123799	2	3	49.23	1
ENSMUSG00000123800	2	1	44.07	1
ENSMUSG00000123804	2	1	51.54	1
ENSMUSG00000123839	2	1	43.09	1
ENSMUSG00000123849	2	2	41.89	-1
ENSMUSG00000123850	2	1	49.91	1
ENSMUSG00000123860	2	1	46.50	1
ENSMUSG00000123863	2	1	44.88	-1
ENSMUSG00000087496	2	4	53.93	-1
ENSMUSG00000087079	2	1	43.88	1
ENSMUSG00000121241	2	1	51.45	1
ENSMUSG00000124006	2	1	57.92	1
ENSMUSG00000124012	2	1	46.76	1
ENSMUSG00000124017	2	1	38.92	-1
ENSMUSG00000124043	2	2	41.77	1
ENSMUSG00000109165	7	1	46.25	1
ENSMUSG00000124058	2	14	43.16	-1
ENSMUSG00000034660	7	2	46.59	1
ENSMUSG00000085548	11	3	52.90	-1
ENSMUSG00000085972	11	3	45.90	1
ENSMUSG00000133022	7	1	45.67	-1
ENSMUSG00000058028	7	3	45.90	1
ENSMUSG00000085405	2	14	40.05	-1
ENSMUSG00000086646	11	77	43.45	-1
ENSMUSG00000015804	5	5	44.76	1
ENSMUSG00000053367	7	3	46.76	1
ENSMUSG00000124068	2	2	46.66	1
ENSMUSG00000015879	5	2	42.48	-1
ENSMUSG00000124121	2	1	45.89	1
ENSMUSG00000124129	2	2	54.42	-1
ENSMUSG00000108949	7	3	45.06	-1
ENSMUSG00000124175	2	2	52.83	1
ENSMUSG00000085350	2	6	46.94	-1
ENSMUSG00000054893	7	5	44.67	1
ENSMUSG00000124217	2	3	56.79	-1
ENSMUSG00000124222	2	2	42.75	-1
ENSMUSG00000086874	2	3	46.75	-1
ENSMUSG00000124259	2	1	41.51	1
ENSMUSG00000124301	2	1	47.55	-1
ENSMUSG00000124304	2	3	43.41	-1
ENSMUSG00000124329	2	2	44.45	1
ENSMUSG00000030443	7	6	43.28	-1
ENSMUSG00000105745	5	1	46.52	1
ENSMUSG00000124341	2	2	42.15	-1
ENSMUSG00000104837	5	1	41.81	1
ENSMUSG00000097825	5	5	40.91	1
ENSMUSG00000124345	2	1	39.72	-1
ENSMUSG00000124358	2	1	42.92	-1
ENSMUSG00000087495	2	77	41.46	-1
ENSMUSG00000105634	5	1	39.04	-1
ENSMUSG00000130071	5	1	43.91	1
ENSMUSG00000104665	5	1	42.00	1
ENSMUSG00000104986	5	1	49.65	-1
ENSMUSG00000015880	5	6	36.05	1
ENSMUSG00000130907	7	1	38.85	-1
ENSMUSG00000140447	7	1	42.37	-1
ENSMUSG00000121878	7	9	43.35	-1
ENSMUSG00000141793	7	1	42.08	1
ENSMUSG00000141580	7	1	46.62	1
ENSMUSG00000122065	7	2	44.21	1
ENSMUSG00000087259	11	89	49.32	-1
ENSMUSG00000056696	7	3	45.62	1
ENSMUSG00000108113	7	4	45.34	-1
ENSMUSG00000104342	5	1	33.58	1
ENSMUSG00000002266	7	4	43.87	-1
ENSMUSG00000104852	5	1	32.90	-1
ENSMUSG00000101587	5	1	38.77	-1
ENSMUSG00000105457	5	1	30.82	-1
ENSMUSG00000136618	5	2	44.34	1
ENSMUSG00000136650	5	1	44.68	1
ENSMUSG00000136685	5	1	45.04	1
ENSMUSG00000029178	5	8	46.84	1
ENSMUSG00000002265	7	5	44.95	-1
ENSMUSG00000106205	5	1	46.69	1
ENSMUSG00000129045	5	2	43.95	-1
ENSMUSG00000126366	5	10	47.54	1
ENSMUSG00000118495	5	1	44.94	-1
ENSMUSG00000123189	5	13	43.90	-1
ENSMUSG00000051527	7	9	43.24	1
ENSMUSG00000123224	5	1	42.76	1
ENSMUSG00000044827	5	3	43.44	-1
ENSMUSG00000086928	2	1	41.14	-1
ENSMUSG00000124430	2	3	46.35	-1
ENSMUSG00000124457	2	1	52.46	-1
ENSMUSG00002075352	7	1	59.57	1
ENSMUSG00000124469	2	10	50.18	1
ENSMUSG00000109131	7	1	39.91	1
ENSMUSG00000109416	7	1	40.58	1
ENSMUSG00000140599	5	1	42.59	1
ENSMUSG00000092815	7	1	51.19	1
ENSMUSG00000109430	7	1	38.71	1
ENSMUSG00000051498	5	3	44.35	-1
ENSMUSG00000109456	7	1	41.63	1
ENSMUSG00000092875	7	1	51.01	-1
ENSMUSG00000109082	7	1	42.64	1
ENSMUSG00000087410	11	24	47.03	-1
ENSMUSG00000109094	7	1	43.26	1
ENSMUSG00000124495	2	1	51.78	-1
ENSMUSG00000108043	7	1	43.68	-1
ENSMUSG00000139765	5	3	43.36	-1
ENSMUSG00000124502	2	1	52.33	1
ENSMUSG00000121383	7	3	45.58	1
ENSMUSG00000124510	2	2	48.40	-1
ENSMUSG00000077042	5	1	62.82	1
ENSMUSG00000106186	5	1	43.41	1
ENSMUSG00000124529	2	2	43.82	-1
ENSMUSG00000054909	5	3	48.93	-1
ENSMUSG00000109176	7	1	46.26	1
ENSMUSG00000124534	2	2	54.28	1
ENSMUSG00000034538	7	2	41.76	1
ENSMUSG00000120033	2	1	53.77	-1
ENSMUSG00000124545	2	1	41.38	1
ENSMUSG00000124557	2	7	51.81	1
ENSMUSG00000124207	5	1	35.65	-1
ENSMUSG00000140860	5	2	42.89	-1
ENSMUSG00000066838	7	1	44.35	-1
ENSMUSG00000133185	5	2	48.41	-1
ENSMUSG00000133570	5	1	42.06	1
ENSMUSG00000085043	2	6	43.05	1
ENSMUSG00000133608	5	1	41.40	-1
ENSMUSG00000139432	5	4	44.23	1
ENSMUSG00000110105	7	5	38.78	-1
ENSMUSG00000120038	2	2	54.04	-1
ENSMUSG00000139558	5	1	45.51	1
ENSMUSG00000139480	5	2	43.60	-1
ENSMUSG00000120577	2	1	51.55	1
ENSMUSG00000110636	11	13	46.84	1
ENSMUSG00000124581	2	2	44.26	-1
ENSMUSG00000136242	5	1	43.82	-1
ENSMUSG00000104691	5	1	44.14	1
ENSMUSG00000124586	2	2	40.23	-1
ENSMUSG00000061535	5	3	41.86	1
ENSMUSG00000124601	2	5	51.21	1
ENSMUSG00000124605	2	3	40.76	1
ENSMUSG00000124625	2	5	43.92	1
ENSMUSG00000095730	7	3	34.62	-1
ENSMUSG00000121500	11	75	50.69	1
ENSMUSG00000104547	5	1	43.30	1
ENSMUSG00000087290	5	2	42.04	-1
ENSMUSG00000086813	2	24	45.54	1
ENSMUSG00000104912	5	1	44.35	1
ENSMUSG00000039765	5	4	43.23	1
ENSMUSG00000110243	7	2	50.49	1
ENSMUSG00000133840	7	1	62.34	1
ENSMUSG00000121471	7	11	39.69	-1
ENSMUSG00000127423	7	1	41.98	-1
ENSMUSG00000126533	7	1	46.15	1
ENSMUSG00000124666	2	1	37.39	-1
ENSMUSG00000137577	7	1	46.34	1
ENSMUSG00000121231	7	1	47.63	1
ENSMUSG00000027196	2	2	46.44	1
ENSMUSG00000127579	7	1	45.17	-1
ENSMUSG00000127617	7	1	45.57	-1
ENSMUSG00000127659	7	1	46.57	1
ENSMUSG00000085767	2	4	50.25	1
ENSMUSG00000127705	7	1	48.73	1
ENSMUSG00000108287	7	1	43.42	1
ENSMUSG00000091292	7	1	45.69	1
ENSMUSG00000107972	7	1	50.68	1
ENSMUSG00000108259	7	1	44.27	-1
ENSMUSG00000124739	2	2	53.01	-1
ENSMUSG00000055452	7	1	58.29	-1
ENSMUSG00000107523	7	1	41.82	-1
ENSMUSG00000124741	2	1	36.44	1
ENSMUSG00000108044	7	1	40.00	-1
ENSMUSG00000124746	2	1	46.13	1
ENSMUSG00000107956	7	17	43.58	1
ENSMUSG00000124749	2	1	53.34	1
ENSMUSG00000124763	2	7	42.12	1
ENSMUSG00000124772	2	3	41.80	-1
ENSMUSG00000124809	2	1	44.59	1
ENSMUSG00000086558	2	2	40.68	-1
ENSMUSG00000124864	2	5	53.11	1
ENSMUSG00000118413	7	1	42.92	1
ENSMUSG00000054753	7	3	45.37	-1
ENSMUSG00000086177	2	2	48.46	1
ENSMUSG00000086166	2	16	48.19	-1
ENSMUSG00000124910	2	1	51.57	-1
ENSMUSG00000107470	7	1	57.11	1
ENSMUSG00000087015	2	10	48.43	-1
ENSMUSG00000077815	7	1	45.78	1
ENSMUSG00000106340	7	1	36.21	-1
ENSMUSG00000078817	7	2	44.93	-1
ENSMUSG00000123587	11	3	46.00	1
ENSMUSG00000124231	11	6	44.50	1
ENSMUSG00000085428	2	3	46.88	1
ENSMUSG00000039753	5	12	40.67	-1
ENSMUSG00000124507	11	3	51.29	-1
ENSMUSG00000078008	7	1	53.66	1
ENSMUSG00000078041	7	1	50.00	1
ENSMUSG00000104747	7	1	45.16	-1
ENSMUSG00000078032	7	1	51.90	1
ENSMUSG00000078035	7	1	41.25	1
ENSMUSG00000124953	2	1	38.48	-1
ENSMUSG00000077903	7	1	42.86	1
ENSMUSG00000126425	11	3	46.21	1
ENSMUSG00000077886	7	1	46.38	1
ENSMUSG00000107413	7	1	60.19	-1
ENSMUSG00000124954	2	11	48.60	-1
ENSMUSG00000108105	7	1	53.07	-1
ENSMUSG00000126525	11	3	44.75	-1
ENSMUSG00000068566	7	5	49.68	1
ENSMUSG00000128886	11	1	44.41	-1
ENSMUSG00000129710	11	12	48.38	1
ENSMUSG00000124972	2	2	47.34	1
ENSMUSG00000124973	2	7	39.03	1
ENSMUSG00000130134	11	10	44.14	-1
ENSMUSG00000078816	7	5	48.34	1
ENSMUSG00000121196	2	3	56.55	1
ENSMUSG00000124981	2	4	44.13	-1
ENSMUSG00000120838	2	6	48.39	1
ENSMUSG00000131404	11	17	50.78	-1
ENSMUSG00000098051	2	5	66.21	1
ENSMUSG00000125024	2	2	43.96	1
ENSMUSG00000125031	2	1	52.39	-1
ENSMUSG00000125036	2	1	44.46	1
ENSMUSG00000135641	11	5	49.60	1
ENSMUSG00000125053	2	23	45.72	-1
ENSMUSG00000138765	11	1	42.10	-1
ENSMUSG00000140631	11	4	45.11	-1
ENSMUSG00000143422	11	4	50.74	1
ENSMUSG00000069806	7	2	46.52	1
ENSMUSG00000120674	11	49	45.94	1
ENSMUSG00000107620	7	1	46.87	1
ENSMUSG00000125054	2	1	44.82	1
ENSMUSG00000125071	2	1	45.89	-1
ENSMUSG00000107815	7	21	45.35	-1
ENSMUSG00000125097	2	1	50.40	1
ENSMUSG00000125106	2	19	38.66	-1
ENSMUSG00000053395	7	3	48.31	1
ENSMUSG00000125111	2	1	48.57	-1
ENSMUSG00000125116	2	1	64.94	1
ENSMUSG00000125137	2	1	46.51	-1
ENSMUSG00000125141	2	2	46.97	1
ENSMUSG00000125173	2	7	45.99	1
ENSMUSG00000107862	7	1	48.79	-1
ENSMUSG00000094210	7	1	79.12	1
ENSMUSG00000107585	7	13	48.38	-1
ENSMUSG00000125174	2	1	44.15	-1
ENSMUSG00000125205	2	1	56.16	1
ENSMUSG00000120202	11	8	40.31	1
ENSMUSG00000125220	2	6	47.78	-1
ENSMUSG00000125222	2	1	36.99	1
ENSMUSG00000125224	2	1	44.30	1
ENSMUSG00000043993	11	27	52.48	-1
ENSMUSG00000085987	2	8	45.67	-1
ENSMUSG00000078815	7	2	45.99	1
ENSMUSG00000125237	2	1	47.46	1
ENSMUSG00000125260	2	2	40.24	-1
ENSMUSG00000125293	2	6	38.67	-1
ENSMUSG00000127543	7	9	43.90	-1
ENSMUSG00000125304	2	2	41.30	1
ENSMUSG00000104728	5	1	36.17	-1
ENSMUSG00000125321	2	1	48.11	1
ENSMUSG00000104823	5	1	44.58	1
ENSMUSG00000125406	2	1	38.76	-1
ENSMUSG00000106609	5	1	42.81	-1
ENSMUSG00000125432	2	8	36.42	-1
ENSMUSG00000104701	5	1	49.66	-1
ENSMUSG00000107985	7	3	43.83	1
ENSMUSG00000144294	5	1	35.65	1
ENSMUSG00000029082	5	4	44.65	1
ENSMUSG00000144292	7	1	44.30	-1
ENSMUSG00000087507	11	9	41.68	1
ENSMUSG00000053338	7	3	42.75	-1
ENSMUSG00000125433	2	2	44.36	1
ENSMUSG00000125442	2	1	37.88	1
ENSMUSG00000125444	2	1	44.97	1
ENSMUSG00000125456	2	5	54.51	-1
ENSMUSG00000125462	2	1	46.90	1
ENSMUSG00000125475	2	2	35.80	1
ENSMUSG00000120142	11	33	46.38	1
ENSMUSG00000107480	7	1	41.05	-1
ENSMUSG00000118635	7	1	43.71	-1
ENSMUSG00000086179	2	13	47.57	1
ENSMUSG00000029084	5	2	42.41	1
ENSMUSG00000122541	7	4	54.06	1
ENSMUSG00000127498	7	3	47.04	-1
ENSMUSG00000143602	7	1	39.96	1
ENSMUSG00000127232	7	1	50.58	-1
ENSMUSG00000137293	7	1	52.14	-1
ENSMUSG00000125495	2	5	42.67	1
ENSMUSG00000122588	7	1	46.68	1
ENSMUSG00000138406	7	4	52.80	1
ENSMUSG00000125506	2	1	43.51	1
ENSMUSG00000125514	2	1	48.17	1
ENSMUSG00000138307	7	1	50.05	-1
ENSMUSG00000125521	2	5	46.51	-1
ENSMUSG00000086479	5	1	44.63	1
ENSMUSG00000134561	7	1	60.87	1
ENSMUSG00000108301	7	1	49.67	-1
ENSMUSG00000087281	5	26	42.72	-1
ENSMUSG00000060177	7	1	50.38	1
ENSMUSG00000125525	2	2	39.13	-1
ENSMUSG00000121029	11	41	47.50	1
ENSMUSG00000125534	2	1	49.07	1
ENSMUSG00000125541	2	1	51.43	1
ENSMUSG00000125556	2	14	49.85	1
ENSMUSG00000108796	7	1	47.79	-1
ENSMUSG00000108403	7	1	43.58	-1
ENSMUSG00000108797	7	1	50.24	1
ENSMUSG00000038968	7	1	49.05	1
ENSMUSG00000108774	7	1	42.74	-1
ENSMUSG00000086358	2	18	39.95	1
ENSMUSG00000063713	7	1	50.45	1
ENSMUSG00000033036	5	2	46.12	1
ENSMUSG00000108727	7	1	48.58	-1
ENSMUSG00000066515	7	1	50.74	1
ENSMUSG00000093859	5	1	50.51	1
ENSMUSG00000059565	5	1	52.59	-1
ENSMUSG00000106573	5	1	56.31	1
ENSMUSG00000105831	5	1	56.09	-1
ENSMUSG00000048373	5	3	46.51	-1
ENSMUSG00000108459	7	1	52.17	-1
ENSMUSG00000066513	7	1	51.16	1
ENSMUSG00000125560	2	1	48.00	-1
ENSMUSG00000125561	2	2	44.45	-1
ENSMUSG00000029086	5	19	44.40	-1
ENSMUSG00000125564	2	2	42.39	1
ENSMUSG00000108679	7	1	50.79	-1
ENSMUSG00000121012	11	4	51.24	-1
ENSMUSG00000125567	2	1	40.54	1
ENSMUSG00000066512	7	1	51.71	1
ENSMUSG00000125588	2	1	46.72	1
ENSMUSG00000125602	2	1	46.40	1
ENSMUSG00000125628	2	1	46.48	-1
ENSMUSG00000125679	2	2	51.17	1
ENSMUSG00000059706	11	19	46.43	-1
ENSMUSG00000125686	2	5	42.90	-1
ENSMUSG00000121308	7	11	49.62	-1
ENSMUSG00000087422	2	4	40.91	-1
ENSMUSG00000125718	2	1	37.27	1
ENSMUSG00000087518	2	2	41.91	1
ENSMUSG00000125736	2	3	46.91	-1
ENSMUSG00000062073	7	1	51.82	-1
ENSMUSG00000125756	2	1	31.57	-1
ENSMUSG00000063903	7	3	51.96	1
ENSMUSG00000125766	2	1	38.82	-1
ENSMUSG00000125780	2	1	50.35	-1
ENSMUSG00000139924	11	7	49.11	1
ENSMUSG00000125805	2	1	36.19	-1
ENSMUSG00000125807	2	1	37.12	-1
ENSMUSG00000125851	2	14	52.07	-1
ENSMUSG00000120110	11	30	46.83	1
ENSMUSG00000038782	7	6	48.44	-1
ENSMUSG00000125859	2	1	45.06	-1
ENSMUSG00000125875	2	1	53.35	1
ENSMUSG00000125889	2	3	42.08	-1
ENSMUSG00000125891	2	3	52.81	1
ENSMUSG00000125925	2	2	45.31	-1
ENSMUSG00000120632	2	1	44.47	1
ENSMUSG00000125940	2	2	45.32	-1
ENSMUSG00000108622	7	3	47.80	1
ENSMUSG00000125945	2	1	36.77	1
ENSMUSG00000087040	2	4	37.23	1
ENSMUSG00002075429	7	1	45.83	1
ENSMUSG00000045411	7	20	50.66	1
ENSMUSG00000125965	2	3	46.59	-1
ENSMUSG00000142644	11	1	43.67	1
ENSMUSG00000125420	11	1	42.02	-1
ENSMUSG00000125966	2	2	49.06	1
ENSMUSG00000020553	11	1	46.53	-1
ENSMUSG00000125969	2	3	48.93	-1
ENSMUSG00000125992	2	2	45.21	-1
ENSMUSG00000086969	2	11	44.39	-1
ENSMUSG00000139234	11	1	42.47	1
ENSMUSG00000069763	11	1	45.07	1
ENSMUSG00000137991	11	1	44.23	1
ENSMUSG00000121240	11	6	42.74	-1
ENSMUSG00000126008	2	1	40.23	1
ENSMUSG00000099632	2	1	52.27	1
ENSMUSG00000120684	2	11	42.16	-1
ENSMUSG00000085074	11	2	43.93	-1
ENSMUSG00002076440	11	1	47.06	-1
ENSMUSG00000110344	11	3	43.09	1
ENSMUSG00000126045	2	1	39.73	-1
ENSMUSG00000126052	2	1	43.90	1
ENSMUSG00000126059	2	1	47.03	1
ENSMUSG00000109967	11	2	43.48	1
ENSMUSG00000085358	2	3	48.20	1
ENSMUSG00000126087	2	1	46.32	-1
ENSMUSG00000139395	11	1	42.75	-1
ENSMUSG00000126098	2	2	46.95	-1
ENSMUSG00000003948	11	2	45.33	1
ENSMUSG00000126102	2	2	46.12	-1
ENSMUSG00000126113	2	1	57.33	-1
ENSMUSG00000120109	2	5	45.72	-1
ENSMUSG00000121001	2	4	46.43	1
ENSMUSG00000126133	2	1	43.82	-1
ENSMUSG00000121862	2	5	51.64	1
ENSMUSG00000003949	11	6	46.73	-1
ENSMUSG00000126148	2	5	45.44	1
ENSMUSG00000085818	2	30	44.36	1
ENSMUSG00000126263	11	1	46.82	1
ENSMUSG00000138167	11	1	46.45	1
ENSMUSG00000135091	11	1	41.70	1
ENSMUSG00000020546	11	7	40.94	-1
ENSMUSG00000101166	7	3	51.64	1
ENSMUSG00000087018	2	5	50.95	-1
ENSMUSG00000126165	2	1	46.49	-1
ENSMUSG00000126172	2	1	45.90	1
ENSMUSG00000126174	2	1	47.44	-1
ENSMUSG00000126187	2	1	46.00	-1
ENSMUSG00000080352	7	1	56.04	1
ENSMUSG00000126189	2	1	41.82	1
ENSMUSG00000118729	7	1	64.44	1
ENSMUSG00000119643	7	1	63.33	1
ENSMUSG00000080683	7	1	51.61	1
ENSMUSG00000126190	2	5	49.81	1
ENSMUSG00000012777	7	3	55.11	-1
ENSMUSG00000126212	2	1	49.90	1
ENSMUSG00000126216	2	1	51.13	-1
ENSMUSG00000120148	2	1	54.90	-1
ENSMUSG00000126227	2	4	43.43	-1
ENSMUSG00000126242	2	1	51.74	-1
ENSMUSG00000086348	2	12	47.05	1
ENSMUSG00000087376	7	3	57.98	1
ENSMUSG00000108705	7	1	59.91	-1
ENSMUSG00000108343	7	1	50.58	-1
ENSMUSG00000108512	7	1	43.58	-1
ENSMUSG00000126251	2	1	49.84	1
ENSMUSG00000083268	11	1	55.19	-1
ENSMUSG00000004473	7	1	53.84	-1
ENSMUSG00000126271	2	2	41.66	1
ENSMUSG00000081043	11	1	36.80	-1
ENSMUSG00000020544	11	2	41.10	1
ENSMUSG00000126275	2	5	42.80	1
ENSMUSG00000085640	2	30	39.12	1
ENSMUSG00000020541	11	8	42.57	-1
ENSMUSG00000038738	7	6	53.89	1
ENSMUSG00000053353	2	3	55.92	1
ENSMUSG00000126292	2	1	44.85	-1
ENSMUSG00000126293	2	1	51.15	-1
ENSMUSG00000126294	2	3	38.38	-1
ENSMUSG00000126296	2	1	47.35	1
ENSMUSG00000085261	2	7	47.76	1
ENSMUSG00000126309	2	1	41.64	-1
ENSMUSG00000086044	2	10	41.18	-1
ENSMUSG00000126317	2	1	50.44	1
ENSMUSG00000126333	2	1	50.32	-1
ENSMUSG00000126335	2	1	49.71	-1
ENSMUSG00000126349	2	2	42.31	1
ENSMUSG00000085293	2	140	43.79	-1
ENSMUSG00000105264	5	3	44.75	-1
ENSMUSG00000108719	7	1	55.41	1
ENSMUSG00000072962	5	3	47.20	1
ENSMUSG00000008028	7	6	49.00	-1
ENSMUSG00000105048	5	1	41.22	1
ENSMUSG00000105373	5	1	48.39	1
ENSMUSG00000121246	11	2	44.74	1
ENSMUSG00000105353	5	1	46.69	1
ENSMUSG00000105263	5	1	52.61	1
ENSMUSG00000137520	11	5	41.88	1
ENSMUSG00000046985	5	8	42.44	-1
ENSMUSG00000088020	11	1	48.91	-1
ENSMUSG00000085940	11	33	39.90	1
ENSMUSG00000108509	7	1	52.69	1
ENSMUSG00000030731	7	6	53.10	1
ENSMUSG00000083764	11	1	45.83	-1
ENSMUSG00000122325	11	13	45.02	1
ENSMUSG00000108372	7	1	47.01	1
ENSMUSG00000105519	5	1	42.82	-1
ENSMUSG00000047085	7	3	52.94	1
ENSMUSG00000105503	5	1	41.36	1
ENSMUSG00000105149	5	1	46.01	1
ENSMUSG00000122471	11	2	48.68	-1
ENSMUSG00000118480	5	1	43.83	1
ENSMUSG00000029621	5	6	46.85	1
ENSMUSG00000142363	11	2	47.90	-1
ENSMUSG00000121148	11	3	52.79	1
ENSMUSG00000134521	7	2	54.58	-1
ENSMUSG00000134071	11	1	61.97	-1
ENSMUSG00000047988	11	2	50.03	-1
ENSMUSG00000038704	7	7	57.18	1
ENSMUSG00000141345	11	4	48.83	1
ENSMUSG00000141380	11	1	50.88	-1
ENSMUSG00000140303	11	1	64.35	1
ENSMUSG00000085860	11	30	47.81	1
ENSMUSG00000029622	5	11	52.77	1
ENSMUSG00000038695	7	19	57.70	1
ENSMUSG00000127522	11	1	48.87	-1
ENSMUSG00000127481	11	2	49.31	-1
ENSMUSG00000124964	11	1	50.68	-1
ENSMUSG00000085586	11	3	47.92	-1
ENSMUSG00000143560	11	1	58.98	1
ENSMUSG00000138623	11	2	53.38	1
ENSMUSG00000138664	11	1	50.20	-1
ENSMUSG00000124562	11	2	55.75	-1
ENSMUSG00000124591	11	1	54.60	1
ENSMUSG00000087074	2	12	44.62	1
ENSMUSG00000018547	11	2	50.14	-1
ENSMUSG00000085145	11	1	49.64	1
ENSMUSG00000098919	11	1	70.50	1
ENSMUSG00000018541	11	4	47.30	-1
ENSMUSG00000126374	2	1	53.63	1
ENSMUSG00000126379	2	2	42.06	-1
ENSMUSG00000126390	2	8	41.36	1
ENSMUSG00000029623	5	5	50.36	-1
ENSMUSG00000126391	2	1	54.50	-1
ENSMUSG00000126400	2	13	44.69	-1
ENSMUSG00000126403	2	1	41.10	1
ENSMUSG00000139534	11	1	45.35	1
ENSMUSG00000098661	7	1	55.38	1
ENSMUSG00000126404	2	1	45.83	-1
ENSMUSG00000084168	11	1	48.08	1
ENSMUSG00000108322	7	12	49.43	1
ENSMUSG00000038722	5	7	46.17	1
ENSMUSG00000018543	11	1	46.51	-1
ENSMUSG00000126405	2	2	58.15	1
ENSMUSG00000126406	2	2	49.84	-1
ENSMUSG00000135049	11	1	50.69	1
ENSMUSG00000126432	2	1	45.51	-1
ENSMUSG00000071415	11	5	46.87	-1
ENSMUSG00000126440	2	13	46.65	1
ENSMUSG00000008140	7	7	55.07	-1
ENSMUSG00000126443	2	1	47.50	-1
ENSMUSG00000126445	2	2	50.15	-1
ENSMUSG00000126476	2	1	41.37	1
ENSMUSG00000126482	2	10	46.12	-1
ENSMUSG00002075586	11	1	53.68	-1
ENSMUSG00000064901	11	1	46.72	-1
ENSMUSG00000038366	11	16	52.04	1
ENSMUSG00000120621	2	1	54.96	-1
ENSMUSG00000126511	2	1	41.62	-1
ENSMUSG00000126517	2	1	45.00	1
ENSMUSG00000126520	2	1	42.72	1
ENSMUSG00000126532	2	2	37.10	1
ENSMUSG00000029624	5	2	49.62	-1
ENSMUSG00000126546	2	1	43.61	1
ENSMUSG00000086356	2	3	53.35	-1
ENSMUSG00000126559	2	1	39.38	-1
ENSMUSG00000126591	2	7	46.49	1
ENSMUSG00000051113	7	9	52.45	1
ENSMUSG00000126611	2	1	51.19	-1
ENSMUSG00000074507	2	8	48.17	-1
ENSMUSG00000126631	2	1	45.38	1
ENSMUSG00000029625	5	7	50.54	1
ENSMUSG00000120283	2	10	48.26	1
ENSMUSG00000126654	2	6	44.19	-1
ENSMUSG00000126657	2	1	47.01	-1
ENSMUSG00000126686	2	3	48.77	1
ENSMUSG00000108607	7	2	51.05	1
ENSMUSG00000126718	2	3	42.62	1
ENSMUSG00000123765	11	1	54.14	-1
ENSMUSG00000050538	11	4	44.58	1
ENSMUSG00000038670	7	2	51.91	-1
ENSMUSG00000126759	2	2	46.96	1
ENSMUSG00000126786	2	3	40.84	1
ENSMUSG00000126820	2	1	47.76	1
ENSMUSG00000070336	11	2	39.03	-1
ENSMUSG00000085975	2	1	34.78	1
ENSMUSG00000126843	2	6	42.08	-1
ENSMUSG00000126844	2	3	42.90	1
ENSMUSG00000085760	2	3	45.10	-1
ENSMUSG00000086917	11	5	44.41	1
ENSMUSG00000100135	2	6	39.67	1
ENSMUSG00000130561	11	1	45.58	-1
ENSMUSG00000017417	11	4	50.53	-1
ENSMUSG00000126875	2	1	45.06	-1
ENSMUSG00000126883	2	3	38.43	1
ENSMUSG00000126926	2	1	51.54	1
ENSMUSG00000126945	2	1	39.69	-1
ENSMUSG00000126948	2	16	38.50	-1
ENSMUSG00000126955	2	1	43.39	-1
ENSMUSG00000126960	2	23	49.49	1
ENSMUSG00000008193	7	3	53.87	-1
ENSMUSG00000038690	5	5	47.82	-1
ENSMUSG00000126984	2	1	50.61	1
ENSMUSG00000085383	2	2	41.87	1
ENSMUSG00000127005	2	1	49.72	-1
ENSMUSG00002076152	11	1	61.43	-1
ENSMUSG00000134933	11	1	49.11	1
ENSMUSG00000127051	2	4	48.66	-1
ENSMUSG00000082715	11	1	50.68	1
ENSMUSG00000140402	11	3	54.82	-1
ENSMUSG00000127073	2	2	44.04	-1
ENSMUSG00000038644	7	9	56.55	-1
ENSMUSG00000122379	11	1	50.00	1
ENSMUSG00000127078	2	2	40.94	1
ENSMUSG00000038352	11	2	51.17	-1
ENSMUSG00000039798	2	5	56.42	-1
ENSMUSG00000029627	5	3	47.55	-1
ENSMUSG00000127093	2	2	38.65	-1
ENSMUSG00000127130	2	2	39.90	-1
ENSMUSG00000139912	11	1	51.30	-1
ENSMUSG00000020882	11	6	53.61	-1
ENSMUSG00000127166	2	4	38.99	-1
ENSMUSG00000127196	2	1	49.32	1
ENSMUSG00000127204	2	1	47.94	1
ENSMUSG00000055991	5	6	46.81	1
ENSMUSG00000127233	2	2	44.94	1
ENSMUSG00000087544	2	1	35.37	1
ENSMUSG00000127244	2	6	44.11	1
ENSMUSG00000127245	2	4	50.59	1
ENSMUSG00000120859	2	2	54.85	-1
ENSMUSG00000127263	2	1	50.25	1
ENSMUSG00000120040	2	1	54.31	-1
ENSMUSG00000127290	2	1	55.19	1
ENSMUSG00000127293	2	2	56.73	1
ENSMUSG00000127301	2	2	38.38	1
ENSMUSG00000127321	2	1	48.59	1
ENSMUSG00000127337	2	1	46.75	-1
ENSMUSG00000085193	2	10	39.40	-1
ENSMUSG00000007812	5	9	44.40	1
ENSMUSG00000127401	2	1	39.03	-1
ENSMUSG00000127403	2	2	50.34	-1
ENSMUSG00000127410	2	1	48.26	1
ENSMUSG00000127415	2	1	48.59	1
ENSMUSG00000086638	2	14	53.18	-1
