"GeneID"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Gene.stable.ID.version"	"Gene.name"	"Gene.type"	"Gene.end..bp."	"Gene.description"	"Gene.start..bp."	"Transcript.stable.ID"	"Transcript.stable.ID.version"
"ENSMUSG00000120798"	0.414302171548685	-2.56585537618103	4.84549977000555	-0.529533690634782	0.596435279543391	NA	"ENSMUSG00000120798.2"	"Bmncr"	"lncRNA"	133943069	"bone marrow associated noncoding RNA [Source:MGI Symbol;Acc:MGI:5590788]"	133889480	"ENSMUST00000250022"	"ENSMUST00000250022.1"
"ENSMUSG00000120813"	0.321736903080669	0	4.99745499499284	0	1	NA	"ENSMUSG00000120813.2"	"Gm57105"	"lncRNA"	54947671	"predicted gene, 57105 [Source:MGI Symbol;Acc:MGI:7338123]"	54943754	"ENSMUST00000245939"	"ENSMUST00000245939.1"
"ENSMUSG00000120819"	0.545394439861564	-2.95795058552713	4.37954000504561	-0.675402115774559	0.49942032164719	NA	"ENSMUSG00000120819.2"	"Gm57032"	"lncRNA"	114240272	"predicted gene, 57032 [Source:MGI Symbol;Acc:MGI:7337977]"	114240055	"ENSMUST00000245960"	"ENSMUST00000245960.2"
"ENSMUSG00000120820"	1.91397479245795	3.06267479383268	2.28081586061102	1.34279792013205	0.179337417062448	NA	"ENSMUSG00000120820.2"	"1700031C06Rik"	"lncRNA"	70538735	"RIKEN cDNA 1700031C06 gene [Source:MGI Symbol;Acc:MGI:1920539]"	70526981	"ENSMUST00000314198"	"ENSMUST00000314198.1"
"ENSMUSG00000120844"	0.903433754472757	2.30426168924513	2.82355264046095	0.816085967807193	0.414450968919592	NA	"ENSMUSG00000120844.1"	"B930046K06Rik"	"lncRNA"	155686313	"RIKEN cDNA B930046K06 gene [Source:MGI Symbol;Acc:MGI:3697818]"	155683786	"ENSMUST00000246082"	"ENSMUST00000246082.1"
"ENSMUSG00000120882"	0.877615518390116	0.810984324823047	3.11344956205945	0.260477746196924	0.794495278971372	NA	"ENSMUSG00000120882.2"	"Gm57477"	"lncRNA"	157410147	"predicted gene, 57477 [Source:MGI Symbol;Acc:MGI:7338867]"	157408513	"ENSMUST00000246270"	"ENSMUST00000246270.2"
"ENSMUSG00000120883"	1.47330721350162	0.464552222781434	2.1603782186262	0.215032821001522	0.829741729594203	NA	"ENSMUSG00000120883.2"	"Gm56552"	"lncRNA"	112795540	"predicted gene, 56552 [Source:MGI Symbol;Acc:MGI:7337018]"	112793205	"ENSMUST00000246279"	"ENSMUST00000246279.2"
"ENSMUSG00000120889"	1.45724877339834	2.13521124914526	2.68486176419861	0.795277908761381	0.426451861037744	NA	"ENSMUSG00000120889.2"	"Gm57371"	"lncRNA"	31754557	"predicted gene, 57371 [Source:MGI Symbol;Acc:MGI:7338655]"	31726870	"ENSMUST00000246302"	"ENSMUST00000246302.2"
"ENSMUSG00000120890"	1.56718803645036	-0.168869983034485	2.03221357745087	-0.0830965725789063	0.933774751108452	NA	"ENSMUSG00000120890.1"	"Gm56665"	"lncRNA"	11475656	"predicted gene, 56665 [Source:MGI Symbol;Acc:MGI:7337244]"	11474928	"ENSMUST00000246323"	"ENSMUST00000246323.1"
"ENSMUSG00000120893"	1.64721600810943	1.71717383451258	2.15028048790553	0.798581321911718	0.424533221621464	NA	"ENSMUSG00000120893.1"	"Gm56543"	"lncRNA"	4284787	"predicted gene, 56543 [Source:MGI Symbol;Acc:MGI:7337000]"	4284389	"ENSMUST00000246328"	"ENSMUST00000246328.1"
"ENSMUSG00000120895"	0	NA	NA	NA	NA	NA	"ENSMUSG00000120895.2"	"Gm41178"	"lncRNA"	65536839	"predicted gene, 41178 [Source:MGI Symbol;Acc:MGI:5624063]"	65533896	"ENSMUST00000246339"	"ENSMUST00000246339.2"
"ENSMUSG00000120897"	0	NA	NA	NA	NA	NA	"ENSMUSG00000120897.2"	"Gm57300"	"lncRNA"	77287851	"predicted gene, 57300 [Source:MGI Symbol;Acc:MGI:7338513]"	77274414	"ENSMUST00000246353"	"ENSMUST00000246353.2"
"ENSMUSG00000120909"	0	NA	NA	NA	NA	NA	"ENSMUSG00000120909.2"	"Gm39529"	"lncRNA"	102070874	"predicted gene, 39529 [Source:MGI Symbol;Acc:MGI:5622414]"	102067627	"ENSMUST00000246435"	"ENSMUST00000246435.2"
"ENSMUSG00000120910"	0.558314764955675	3.70580614460981	4.34456956850039	0.852974290359663	0.393673561675958	NA	"ENSMUSG00000120910.1"	"Gm57158"	"lncRNA"	138858792	"predicted gene, 57158 [Source:MGI Symbol;Acc:MGI:7338229]"	138858410	"ENSMUST00000246441"	"ENSMUST00000246441.1"
"ENSMUSG00000120912"	0.929931635235584	-0.520493437006513	2.60399214674826	-0.199882875091033	0.841572183874345	NA	"ENSMUSG00000120912.2"	"Gm52147"	"lncRNA"	30319971	"predicted gene, 52147 [Source:MGI Symbol;Acc:MGI:6366197]"	30318609	"ENSMUST00000246455"	"ENSMUST00000246455.1"
"ENSMUSG00000120923"	0.103575542887171	-0.679133314895317	4.9889367446736	-0.136127866447773	0.89172019833559	NA	"ENSMUSG00000120923.2"	"Gm56736"	"lncRNA"	85520499	"predicted gene, 56736 [Source:MGI Symbol;Acc:MGI:7337385]"	85518723	"ENSMUST00000246511"	"ENSMUST00000246511.2"
"ENSMUSG00000120926"	1.41192063981628	-0.771158635536691	2.65028827134909	-0.290971606324222	0.771073035276688	NA	"ENSMUSG00000120926.1"	"Gm57038"	"lncRNA"	37458211	"predicted gene, 57038 [Source:MGI Symbol;Acc:MGI:7337989]"	37457286	"ENSMUST00000246530"	"ENSMUST00000246530.1"
"ENSMUSG00000120962"	0.310726628661514	-2.15359093872355	4.86541801656919	-0.442632253054002	0.658031751817844	NA	"ENSMUSG00000120962.1"	"Gm56625"	"lncRNA"	32944426	"predicted gene, 56625 [Source:MGI Symbol;Acc:MGI:7337164]"	32943342	"ENSMUST00000246663"	"ENSMUST00000246663.1"
"ENSMUSG00000120970"	0.532891402818158	-2.15538858394922	4.54900913139448	-0.473814960949198	0.635631864920903	NA	"ENSMUSG00000120970.1"	"Gm56877"	"lncRNA"	72044735	"predicted gene, 56877 [Source:MGI Symbol;Acc:MGI:7337667]"	72043373	"ENSMUST00000246716"	"ENSMUST00000246716.1"
"ENSMUSG00000120978"	1.77744073284485	0.39694095646339	2.11619566878291	0.187572899008759	0.851211472582994	NA	"ENSMUSG00000120978.1"	"Gm56588"	"lncRNA"	92669317	"predicted gene, 56588 [Source:MGI Symbol;Acc:MGI:7337090]"	92667384	"ENSMUST00000246744"	"ENSMUST00000246744.1"
"ENSMUSG00000120988"	0.452829171393548	-0.849248594249069	4.86804060153898	-0.174453884789003	0.861508769567805	NA	"ENSMUSG00000120988.2"	"Gm56547"	"lncRNA"	78991589	"predicted gene, 56547 [Source:MGI Symbol;Acc:MGI:7337008]"	78957700	"ENSMUST00000246783"	"ENSMUST00000246783.2"
"ENSMUSG00000120990"	1.0414016582155	3.7089487299782	3.10015998035055	1.19637333346869	0.23155090281709	NA	"ENSMUSG00000120990.2"	"Gm52698"	"lncRNA"	43399837	"predicted gene, 52698 [Source:MGI Symbol;Acc:MGI:6367039]"	43359900	"ENSMUST00000247050"	"ENSMUST00000247050.1"
"ENSMUSG00000121001"	0.222164774156644	0	4.99745499499284	0	1	NA	"ENSMUSG00000121001.2"	"Gm57461"	"lncRNA"	91925431	"predicted gene, 57461 [Source:MGI Symbol;Acc:MGI:7338835]"	91888620	"ENSMUST00000246821"	"ENSMUST00000246821.2"
"ENSMUSG00000121013"	1.22014481255206	2.12670750953193	3.22772199044474	0.658888068993481	0.509967647914746	NA	"ENSMUSG00000121013.2"	"Gm57304"	"lncRNA"	137287128	"predicted gene, 57304 [Source:MGI Symbol;Acc:MGI:7338521]"	137262491	"ENSMUST00000380272"	"ENSMUST00000380272.1"
"ENSMUSG00000121020"	1.16200975108049	-0.677463050509846	2.43672006126605	-0.278022519401697	0.780995071995287	NA	"ENSMUSG00000121020.2"	"Gm56859"	"lncRNA"	112370561	"predicted gene, 56859 [Source:MGI Symbol;Acc:MGI:7337631]"	112369873	"ENSMUST00000246885"	"ENSMUST00000246885.2"
"ENSMUSG00000121021"	0.832212883115392	-1.62141916041863	3.9397942078692	-0.411549201524299	0.68066987141851	NA	"ENSMUSG00000121021.2"	"Gm57394"	"lncRNA"	31622561	"predicted gene, 57394 [Source:MGI Symbol;Acc:MGI:7338701]"	31621433	"ENSMUST00000246886"	"ENSMUST00000246886.2"
"ENSMUSG00000121042"	1.96756891002405	1.68247691235857	2.26871807220131	0.741598056177195	0.458330901623008	NA	"ENSMUSG00000121042.2"	"Gm33887"	"lncRNA"	182099857	"predicted gene, 33887 [Source:MGI Symbol;Acc:MGI:5593046]"	182082864	"ENSMUST00000246968"	"ENSMUST00000246968.1"
"ENSMUSG00000121053"	0.924074844468604	0.632637181590998	2.56834733393955	0.24632072665211	0.805433966591418	NA	"ENSMUSG00000121053.2"	"Gm56593"	"lncRNA"	108180872	"predicted gene, 56593 [Source:MGI Symbol;Acc:MGI:7337100]"	108164216	"ENSMUST00000247003"	"ENSMUST00000247003.1"
"ENSMUSG00000121054"	0.940415810683466	2.37746494412791	2.80596539112934	0.847289475359861	0.396833791486231	NA	"ENSMUSG00000121054.2"	"C030010C08Rik"	"lncRNA"	63963301	"RIKEN cDNA C030010C08 gene [Source:MGI Symbol;Acc:MGI:1924579]"	63961797	"ENSMUST00000247007"	"ENSMUST00000247007.2"
"ENSMUSG00000121064"	2.07224368334221	2.31975817995552	1.90877019448664	1.21531559255063	0.224245747130244	NA	"ENSMUSG00000121064.2"	"Gm57387"	"lncRNA"	51475533	"predicted gene, 57387 [Source:MGI Symbol;Acc:MGI:7338687]"	51474748	"ENSMUST00000247047"	"ENSMUST00000247047.2"
"ENSMUSG00000121067"	1.0642909989603	-1.80434646262348	2.69866100419657	-0.668608046663744	0.503745538247045	NA	"ENSMUSG00000121067.1"	"Gm56901"	"lncRNA"	35116370	"predicted gene, 56901 [Source:MGI Symbol;Acc:MGI:7337715]"	35115894	"ENSMUST00000247060"	"ENSMUST00000247060.1"
"ENSMUSG00000121086"	1.11229392692109	-3.65038086808389	3.01687721943632	-1.20998655317034	0.226284052751568	NA	"ENSMUSG00000121086.2"	"Gm6403"	"lncRNA"	194303207	"predicted gene 6403 [Source:MGI Symbol;Acc:MGI:3648997]"	194300519	"ENSMUST00000247092"	"ENSMUST00000247092.2"
"ENSMUSG00000121089"	0.314335168679536	0.864812162166969	4.97269150462293	0.173912289021546	0.861934394564144	NA	"ENSMUSG00000121089.2"	"Gm57052"	"lncRNA"	66948685	"predicted gene, 57052 [Source:MGI Symbol;Acc:MGI:7338017]"	66948414	"ENSMUST00000247099"	"ENSMUST00000247099.2"
"ENSMUSG00000121116"	1.02801100153536	3.16222063138027	3.26428875745826	0.968731894246553	0.332678974914616	NA	"ENSMUSG00000121116.2"	"Gm57229"	"lncRNA"	127070514	"predicted gene, 57229 [Source:MGI Symbol;Acc:MGI:7338371]"	127069332	"ENSMUST00000350515"	"ENSMUST00000350515.1"
"ENSMUSG00000121121"	1.26592673857385	0.647003819231313	2.26290036592095	0.285917943615691	0.774940970175944	NA	"ENSMUSG00000121121.2"	"Gm57392"	"lncRNA"	69472035	"predicted gene, 57392 [Source:MGI Symbol;Acc:MGI:7338697]"	69471704	"ENSMUST00000247209"	"ENSMUST00000247209.2"
"ENSMUSG00000121123"	1.94742510804339	1.83821356315418	2.10672919337786	0.872543831894619	0.382911767095944	NA	"ENSMUSG00000121123.2"	"4930506F14Rik"	"lncRNA"	107750449	"RIKEN cDNA 4930506F14 gene [Source:MGI Symbol;Acc:MGI:1922352]"	107749687	"ENSMUST00000247212"	"ENSMUST00000247212.2"
"ENSMUSG00000121125"	1.12761739022493	-1.13465985052923	2.74682468425865	-0.413080549709516	0.679547599306081	NA	"ENSMUSG00000121125.2"	"Gm38883"	"lncRNA"	117868617	"predicted gene, 38883 [Source:MGI Symbol;Acc:MGI:5621768]"	117847540	"ENSMUST00000247215"	"ENSMUST00000247215.2"
"ENSMUSG00000121126"	1.46988657238087	3.21521567253742	2.42210981163053	1.32744422119036	0.184361779739126	NA	"ENSMUSG00000121126.2"	"Gm56554"	"lncRNA"	55445582	"predicted gene, 56554 [Source:MGI Symbol;Acc:MGI:7337022]"	55437054	"ENSMUST00000247220"	"ENSMUST00000247220.2"
"ENSMUSG00000121134"	1.7230901712058	5.02227185620621	2.55761935315324	1.96365102180445	0.0495705761500822	NA	"ENSMUSG00000121134.2"	"Gm57446"	"lncRNA"	78755910	"predicted gene, 57446 [Source:MGI Symbol;Acc:MGI:7338805]"	78753816	"ENSMUST00000247241"	"ENSMUST00000247241.2"
"ENSMUSG00000121147"	0.173777569581655	2.11893088258414	4.99045926235456	0.424596369029251	0.67113094038563	NA	"ENSMUSG00000121147.2"	"Gm56908"	"lncRNA"	30072909	"predicted gene, 56908 [Source:MGI Symbol;Acc:MGI:7337729]"	30065517	"ENSMUST00000247302"	"ENSMUST00000247302.1"
"ENSMUSG00000121164"	0.321736903080669	0	4.99745499499284	0	1	NA	"ENSMUSG00000121164.1"	"5430414B12Rik"	"lncRNA"	191551650	"RIKEN cDNA 5430414B12 gene [Source:MGI Symbol;Acc:MGI:1914038]"	191549551	"ENSMUST00000247362"	"ENSMUST00000247362.1"
"ENSMUSG00000121178"	1.11511435318152	-0.620565414673815	2.5368393007889	-0.244621491980526	0.806749521365443	NA	"ENSMUSG00000121178.2"	"Gm56874"	"lncRNA"	70965321	"predicted gene, 56874 [Source:MGI Symbol;Acc:MGI:7337661]"	70963078	"ENSMUST00000265910"	"ENSMUST00000265910.1"
"ENSMUSG00000121184"	0.560408128243866	-2.26883138562043	3.66376854483872	-0.619261658550078	0.535743998498023	NA	"ENSMUSG00000121184.1"	"Gm57395"	"lncRNA"	100914068	"predicted gene, 57395 [Source:MGI Symbol;Acc:MGI:7338703]"	100912248	"ENSMUST00000247407"	"ENSMUST00000247407.1"
"ENSMUSG00000121204"	0	NA	NA	NA	NA	NA	"ENSMUSG00000121204.1"	"Gm56916"	"lncRNA"	79924418	"predicted gene, 56916 [Source:MGI Symbol;Acc:MGI:7337745]"	79922937	"ENSMUST00000247444"	"ENSMUST00000247444.1"
"ENSMUSG00000121215"	1.88269598130531	4.70956357295512	2.33752502257505	2.01476498752814	0.0439292792303608	NA	"ENSMUSG00000121215.2"	"Gm57464"	"lncRNA"	112199857	"predicted gene, 57464 [Source:MGI Symbol;Acc:MGI:7338841]"	112198379	"ENSMUST00000247483"	"ENSMUST00000247483.2"
"ENSMUSG00000121235"	0.866605243970961	-1.06216047249081	3.33391070909527	-0.318592957391786	0.750035194563272	NA	"ENSMUSG00000121235.2"	"Gm57252"	"lncRNA"	99031543	"predicted gene, 57252 [Source:MGI Symbol;Acc:MGI:7338417]"	99027967	"ENSMUST00000247544"	"ENSMUST00000247544.2"
"ENSMUSG00000121241"	0.210759625792364	2.25964850306143	4.98124035997855	0.453631694068896	0.650093937675703	NA	"ENSMUSG00000121241.2"	"Gm57475"	"lncRNA"	25499173	"predicted gene, 57475 [Source:MGI Symbol;Acc:MGI:7338863]"	25498519	"ENSMUST00000247555"	"ENSMUST00000247555.2"
"ENSMUSG00000121255"	1.19268700562096	0.865270178245169	2.52177186735986	0.343119926685143	0.731508240782767	NA	"ENSMUSG00000121255.2"	"Gm57468"	"lncRNA"	37321778	"predicted gene, 57468 [Source:MGI Symbol;Acc:MGI:7338849]"	37320725	"ENSMUST00000247620"	"ENSMUST00000247620.2"
"ENSMUSG00000121258"	0.488112738261191	1.76478021008861	3.87479345468045	0.455451427470771	0.6487845042679	NA	"ENSMUSG00000121258.2"	"Gm57465"	"lncRNA"	34762988	"predicted gene, 57465 [Source:MGI Symbol;Acc:MGI:7338843]"	34761054	"ENSMUST00000247636"	"ENSMUST00000247636.2"
"ENSMUSG00000121295"	0	NA	NA	NA	NA	NA	"ENSMUSG00000121295.2"	"BC021767"	"lncRNA"	94573426	"cingulin pseudogene [Source:NCBI gene (formerly Entrezgene);Acc:545551]"	94567902	"ENSMUST00000136988"	"ENSMUST00000136988.9"
"ENSMUSG00000121307"	0.131092268312879	-0.851088307433668	4.97791651829551	-0.170972796411035	0.864245155934451	NA	"ENSMUSG00000121307.2"	""	"lncRNA"	18115615	"novel transcript"	17950735	"ENSMUST00000221149"	"ENSMUST00000221149.2"
"ENSMUSG00000121347"	1.50875177229974	-1.31389044285703	2.36469916913392	-0.555626889038172	0.578465945738431	NA	"ENSMUSG00000121347.2"	"Gm2011"	"lncRNA"	40824397	"predicted gene 2011 [Source:MGI Symbol;Acc:MGI:3780180]"	40801255	"ENSMUST00000203124"	"ENSMUST00000203124.2"
"ENSMUSG00000121350"	0.103575542887171	-0.679133314895317	4.9889367446736	-0.136127866447773	0.89172019833559	NA	"ENSMUSG00000121350.2"	"Gm61537"	"lncRNA"	3430134	"predicted gene, 61537 [Source:MGI Symbol;Acc:MGI:7806108]"	3408273	"ENSMUST00000220976"	"ENSMUST00000220976.2"
"ENSMUSG00000121382"	0	NA	NA	NA	NA	NA	"ENSMUSG00000121382.1"	"Gm67348"	"lncRNA"	52058986	"predicted gene, 67348 [Source:MGI Symbol;Acc:MGI:7817535]"	52045549	"ENSMUST00000203403"	"ENSMUST00000203403.3"
"ENSMUSG00000121383"	0.761857310711996	-0.247144738470767	3.96538525215635	-0.0623255302461143	0.950303597798467	NA	"ENSMUSG00000121383.2"	"Zfp264"	"lncRNA"	6994086	"zinc finger protein 264 [Source:NCBI gene (formerly Entrezgene);Acc:115485607]"	6980078	"ENSMUST00000208781"	"ENSMUST00000208781.3"
"ENSMUSG00000121411"	0.173777569581655	2.11893088258414	4.99045926235456	0.424596369029251	0.67113094038563	NA	"ENSMUSG00000121411.2"	"Gm41142"	"lncRNA"	45212402	"predicted gene, 41142 [Source:MGI Symbol;Acc:MGI:5624027]"	45096080	"ENSMUST00000099718"	"ENSMUST00000099718.11"
"ENSMUSG00000121428"	0	NA	NA	NA	NA	NA	"ENSMUSG00000121428.2"	"Gm62820"	"lncRNA"	56189831	"predicted gene, 62820 [Source:MGI Symbol;Acc:MGI:7808592]"	56186262	"ENSMUST00000228879"	"ENSMUST00000228879.3"
"ENSMUSG00000121429"	1.41804437349677	0.225581589587211	2.16017169048834	0.104427620536132	0.916830004488807	NA	"ENSMUSG00000121429.2"	""	"lncRNA"	21988907	"novel transcript"	21934210	"ENSMUST00000180720"	"ENSMUST00000180720.2"
"ENSMUSG00000121438"	1.12368847795445	-2.27542023224494	2.50101296607321	-0.909799454505639	0.362928282331672	NA	"ENSMUSG00000121438.2"	""	"lncRNA"	147551227	"novel transcript"	147272060	"ENSMUST00000125785"	"ENSMUST00000125785.9"
"ENSMUSG00000121456"	0.655461341564395	-3.21278554716821	4.82363556478475	-0.666050638365666	0.50537873392261	NA	"ENSMUSG00000121456.2"	"Gm62508"	"lncRNA"	14767840	"predicted gene, 62508 [Source:MGI Symbol;Acc:MGI:7807976]"	14677941	"ENSMUST00000081331"	"ENSMUST00000081331.12"
"ENSMUSG00000121486"	1.91352773750292	0.935525817649219	2.47114531517041	0.378579847937718	0.704999889193637	NA	"ENSMUSG00000121486.2"	"Zfp783"	"lncRNA"	47932847	"zinc finger protein 783 [Source:NCBI gene (formerly Entrezgene);Acc:232785]"	47920067	"ENSMUST00000130490"	"ENSMUST00000130490.10"
"ENSMUSG00000121487"	0	NA	NA	NA	NA	NA	"ENSMUSG00000121487.2"	"Gm57587"	"lncRNA"	21673216	"predicted gene, 57587 [Source:MGI Symbol;Acc:MGI:7512129]"	21592899	"ENSMUST00000210709"	"ENSMUST00000210709.4"
"ENSMUSG00000121502"	0.384537195374019	3.16384641223704	4.89223873632764	0.646707281217429	0.517821409779242	NA	"ENSMUSG00000121502.2"	"Zfp939"	"lncRNA"	39127142	"zinc finger protein 939 [Source:MGI Symbol;Acc:MGI:3036240]"	39098844	"ENSMUST00000186855"	"ENSMUST00000186855.7"
"ENSMUSG00000121511"	1.3287462004406	1.37451268394253	2.28755924749563	0.600864299120263	0.547930373437622	NA	"ENSMUSG00000121511.2"	"Gm67607"	"lncRNA"	87658009	"predicted gene, 67607 [Source:MGI Symbol;Acc:MGI:7818047]"	87648862	"ENSMUST00000160577"	"ENSMUST00000160577.2"
"ENSMUSG00000121597"	1.5658190526307	1.83469006635166	2.20785430512672	0.830983304510375	0.405983061032524	NA	"ENSMUSG00000121597.1"	""	"protein_coding"	110157884	"novel KRAB containing domain zinc finger protein"	110071544	"ENSMUST00000249394"	"ENSMUST00000249394.1"
"ENSMUSG00000121642"	0.991239164904683	4.16326277987062	3.00726521494926	1.38440160155308	0.166235518829133	NA	"ENSMUSG00000121642.2"	"Gm67592"	"lncRNA"	107174707	"predicted gene, 67592 [Source:MGI Symbol;Acc:MGI:7818017]"	107169463	"ENSMUST00000168672"	"ENSMUST00000168672.3"
"ENSMUSG00000121659"	0.314335168679536	0.864812162166969	4.97269150462293	0.173912289021546	0.861934394564144	NA	"ENSMUSG00000121659.2"	"Gm10548"	"lncRNA"	34354830	"ribosomal protein L29 pseudogene [Source:NCBI gene (formerly Entrezgene);Acc:633395]"	34282236	"ENSMUST00000097631"	"ENSMUST00000097631.4"
"ENSMUSG00000121691"	0.954257108693974	4.10197335835511	3.09236257668006	1.32648525411886	0.184679016288146	NA	"ENSMUSG00000121691.1"	"1600029O15Rik"	"lncRNA"	58116091	"ribosomal protein L17 pseudogene [Source:NCBI gene (formerly Entrezgene);Acc:665268]"	58110180	"ENSMUST00000179787"	"ENSMUST00000179787.2"
"ENSMUSG00000121717"	0.705251667416466	0	4.19470192827317	0	1	NA	"ENSMUSG00000121717.1"	"Gm65993"	"lncRNA"	109661774	"predicted gene, 65993 [Source:MGI Symbol;Acc:MGI:7814863]"	109657011	"ENSMUST00000144161"	"ENSMUST00000144161.2"
"ENSMUSG00000121728"	1.11302098989333	2.09404127317462	2.84317125565603	0.736516053687889	0.461416701393105	NA	"ENSMUSG00000121728.1"	"Gm63607"	"lncRNA"	72672695	"predicted gene, 63607 [Source:MGI Symbol;Acc:MGI:7810148]"	72670400	"ENSMUST00000170898"	"ENSMUST00000170898.2"
"ENSMUSG00000121730"	1.38534691560893	-1.25210852155616	2.35693069143041	-0.531245371834105	0.595248755480529	NA	"ENSMUSG00000121730.2"	"Gm60781"	"lncRNA"	62222091	"predicted gene, 60781 [Source:MGI Symbol;Acc:MGI:7804607]"	62163419	"ENSMUST00000220871"	"ENSMUST00000220871.2"
"ENSMUSG00000121743"	2.07164174092641	0.756787710562029	1.65761649220657	0.456551750130464	0.647993266411742	NA	"ENSMUSG00000121743.2"	"Gm50433"	"lncRNA"	21752346	"predicted gene, 50433 [Source:MGI Symbol;Acc:MGI:6303365]"	21735672	"ENSMUST00000233302"	"ENSMUST00000233302.3"
"ENSMUSG00000121748"	1.51963082169275	-0.857948718623934	2.24362245986656	-0.382394424182649	0.702168825566516	NA	"ENSMUSG00000121748.2"	"Gm70809"	"lncRNA"	172302540	"predicted gene, 70809 [Source:MGI Symbol;Acc:MGI:7824407]"	172262839	"ENSMUST00000192784"	"ENSMUST00000192784.2"
"ENSMUSG00000121749"	0.929776747774817	-1.30519093994453	2.81874258751234	-0.463040132052786	0.643335601217106	NA	"ENSMUSG00000121749.1"	"Gm63448"	"lncRNA"	28295651	"predicted gene, 63448 [Source:MGI Symbol;Acc:MGI:7809836]"	28294024	"ENSMUST00000142461"	"ENSMUST00000142461.2"
"ENSMUSG00000121754"	1.89686774078746	5.19363339859688	2.44440726816067	2.12470052198172	0.0336116098855775	NA	"ENSMUSG00000121754.2"	"Gm61999"	"lncRNA"	102569964	"predicted gene, 61999 [Source:MGI Symbol;Acc:MGI:7806986]"	102566880	"ENSMUST00000062642"	"ENSMUST00000062642.4"
"ENSMUSG00000121760"	1.86095661682672	0.777653720994057	1.87742031975895	0.414213968395688	0.678717412862857	NA	"ENSMUSG00000121760.2"	"Gm30139"	"lncRNA"	31515663	"predicted gene, 30139 [Source:MGI Symbol;Acc:MGI:5589298]"	31508227	"ENSMUST00000236752"	"ENSMUST00000236752.2"
"ENSMUSG00000121778"	2.0598161039397	2.07243364489249	2.07514734576822	0.998692285209884	0.317943779051738	NA	"ENSMUSG00000121778.2"	"Gm66301"	"lncRNA"	60786286	"predicted gene, 66301 [Source:MGI Symbol;Acc:MGI:7815466]"	60784408	"ENSMUST00000193411"	"ENSMUST00000193411.4"
"ENSMUSG00000121816"	2.06860403466801	1.46117649518872	1.88623620203487	0.774651919845673	0.438545368842716	NA	"ENSMUSG00000121816.2"	"Gm52969"	"lncRNA"	24201140	"predicted gene, 52969 [Source:MGI Symbol;Acc:MGI:6388851]"	23941449	"ENSMUST00000230383"	"ENSMUST00000230383.2"
"ENSMUSG00000121818"	1.94418777953588	-0.0725099045314398	1.68292854376853	-0.0430855515523377	0.965633336795234	NA	"ENSMUSG00000121818.2"	"Rpl37rt"	"lncRNA"	115248352	"ribosomal protein L37, retrotransposed [Source:NCBI gene (formerly Entrezgene);Acc:100502825]"	115240982	"ENSMUST00000100847"	"ENSMUST00000100847.5"
"ENSMUSG00000121832"	0	NA	NA	NA	NA	NA	"ENSMUSG00000121832.2"	"Gm5124"	"lncRNA"	21230871	"nucleolar and coiled-body phosphoprotein 1 pseudogene [Source:NCBI gene (formerly Entrezgene);Acc:331392]"	21227075	"ENSMUST00000243328"	"ENSMUST00000243328.1"
"ENSMUSG00000121866"	0.869041393617189	0.823636216393065	3.09067780321768	0.266490481646318	0.789861489002418	NA	"ENSMUSG00000121866.2"	"Zfp133-ps"	"lncRNA"	144368906	"zinc finger protein 133, pseudogene [Source:NCBI gene (formerly Entrezgene);Acc:668917]"	144300933	"ENSMUST00000124788"	"ENSMUST00000124788.3"
"ENSMUSG00000121875"	2.04359442366821	3.77894116666019	2.47691427264082	1.5256649002354	0.127093340114863	NA	"ENSMUSG00000121875.2"	"1700020L13Rik"	"lncRNA"	29989662	"RIKEN cDNA 1700020L13 gene [Source:NCBI gene (formerly Entrezgene);Acc:108167416]"	29979519	"ENSMUST00000108187"	"ENSMUST00000108187.9"
